study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
soep-is,soep-is-2016-a,Q19,hnebink,"Did you include all incidentals (also water, garbage disposal, etc.) in the just mentioned rent?","Sind die Nebenkosten für Wasser, Müllabfuhr usw., also alle anderen noch nicht genannten Umlagen in dem eben genannten Mietpreis enthalten?",1+16,,,,,,,hnebink,
soep-is,soep-is-2016-a,Q20,,"How much do you spend for incidentals like water, garbage disposal and all not yet mentioned cost allocation monthly on average?","Und wie hoch sind die Nebenkosten für Wasser, Müllabfuhr usw., also alle anderen noch nicht genannten Umlagen durchschnittlich pro Monat?",,,,,,,,,
soep-is,soep-is-2016-a,Q20,hm10,Euros per month,Euro pro Monat,,,,,,,,hm10,
soep-is,soep-is-2016-a,Q20,hm11,No further cost allocation,Keine weiteren Umlagekosten,,,,,,,,hm11,
soep-is,soep-is-2016-a,Q21,hzahl,Are you able to pay the rent without any difficulty?,Können Sie die Miete für Ihre Wohnung ohne Probleme zahlen?,1+16,,,,,,,hzahl,
soep-is,soep-is-2016-a,B10,,Proprietary,Eigentümer,,,,,,,,,
soep-is,soep-is-2016-a,Q22,he01,"Do you still have financial obligations, for example loans or a mortgage, for this house or flat in which you live?",Haben Sie für diese selbstgenutzte Wohnung beziehungsweise dieses selbstgenutzte Haus noch finanzielle Belastungen aus der Abzahlung von Hypotheken oder Bauspardarlehen?,1+16,,,,,,,he01,
soep-is,soep-is-2016-a,Q23,,How much are the monthly loan or mortgage payments including interest for this/these loan/s or mortgage/s?,"Wie hoch ist der monatliche Betrag für Tilgung und Zinsen, den Sie für dieses oder diese Darlehen zu leisten haben? ",,"If you don't know the exact amount, please estimate!",Falls Betrag nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q23,he02,Loan or mortgage payments and interest ... euros per month,Tilgung und Zinsen … Euro pro Monat,,,,,,,,he02,
soep-is,soep-is-2016-a,Q24,hzahl1,Are you able to pay the mortgage/interest payments without any difficulty?,Können Sie die Tilgung beziehungsweise Zinsen für Ihr Wohnungseigentum ohne Probleme zahlen?,1+16,,,,,,,hzahl1,
soep-is,soep-is-2016-a,Q25,,How much did you spend for maintenance and modernization of this dwelling / this house in the last calendar year?,"Wie hoch waren die Kosten für Instandhaltung und Modernisierung, die Ihnen für diese Wohnung / dieses Haus im Jahr 2015 entstanden sind?",,"If you don't know the exact amount, please estimate!",Falls Betrag nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q25,he03,Euros per year,Euro im Jahr,,,,,,,,he03,
soep-is,soep-is-2016-a,Q26,,How much did you spend for heating (including hot water) in the last calendar year?,Wie hoch waren die Heizkosten (einschließlich Warmwasser) im Jahr 2015?,,"If you don't know the exact amount, please estimate!",Falls Betrag nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q26,he04,Euros per year,Euro im Jahr,,,,,,,,he04,
soep-is,soep-is-2016-a,Q27,,How much did you spend for electricity in the last calendar year?,Wie hoch waren die Stromkosten im Jahr 2015?,,"If you don't know the exact amount, please estimate!",Falls Betrag nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q27,he16,Euros per year,Euro im Jahr,,,,,,,,he16,
soep-is,soep-is-2016-a,Q28,,"How much did you spend for water, garbage disposal, street cleaning and all additional not yet mentioned cost allocation in the last calendar year?","Und wie hoch waren 2015 die Kosten für Wasser, Müllabfuhr, Straßenreinigung und andere noch nicht genannte Umlagen?",,"If you don't know the exact amount, please estimate!",Falls Betrag nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q28,he05,Euros per year,Euro im Jahr,,,,,,,,he05,
soep-is,soep-is-2016-a,Q29,he06,Do you pay assessment fees for a building management or similar?,"Zahlen sie Wohngeld, also Umlagekosten für die Hausverwaltung usw.?",1+16,,,,,,,he06,
soep-is,soep-is-2016-a,Q30,,How much do you pay per month in management / maintenance fees?,Wie viel Wohngeld müssen Sie pro Monat entrichten?,,,,,,,,,
soep-is,soep-is-2016-a,Q30,he07,Euros per month,Euro pro Monat,,,,,,,,he07,
soep-is,soep-is-2016-a,B11,,Leasing,Vermietung,,,,,,,,,
soep-is,soep-is-2016-a,Q31,hverm1,Did you or someone in your household receive income from renting/ leasing land or a house / flat in the last calendar year?,Hatten Sie oder jemand anderes in ihrem Haushalt im Jahr 2015 Einnahmen aus Vermietung oder Verpachtung von Grund- oder Hausbesitz?,1+16,Please state actual income and not the fiscal value for own use.,"Gemeint sind tatsächliche Einnahmen, nicht der steuerliche Wert für die Eigennutzung",,,,,hverm1,
soep-is,soep-is-2016-a,Q32,,About how much was the total income from letting or leasing in the last calendar year?,Wie hoch waren die Gesamteinnahmen aus Vermietung und Verpachtung im Jahr 2015?,,"If you don't know the exact amount, please estimate!",Falls Betrag nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q32,hverm2,Euros in the last calendar year,Euro im Jahr 2015,,,,,,,,hverm2,
soep-is,soep-is-2016-a,Q33,hverm3a,Did you have any costs for maintenance and modernization in these let or leased objects in the last calendar year?,Sind für diese vermieteten oder verpachteten Objekte im Jahr 2015 Kosten für Instandhaltung und Modernisierung entstanden?,1+16,,,,,,,hverm3a,
soep-is,soep-is-2016-a,Q34,,How much did you spend for maintenance and modernization in these let or leased objects in the last calendar year?,"Wie hoch waren im Jahr 2015 die Kosten für Instandhaltung und Modernisierung, die für diese vermieteten oder verpachteten Objekte entstanden sind?",,"If you don't know the exact amount, please estimate!",Falls Betrag nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q34,hverm3,Euros in the last calendar year,Euro für das Jahr 2015,,,,,,,,hverm3,
soep-is,soep-is-2016-a,Q35,hverm4a,"Did you pay any repayments, interests or mortgages for these let or leased objects in the last calendar year?",Gab es für diese vermieteten oder verpachteten Objekte im Jahr 2015 Tilgungszahlungen und Zinsen für Hypotheken oder Bauspardarlehen?,1+16,,,,,,,hverm4a,
soep-is,soep-is-2016-a,Q36,,"How much did you spend for repayments, interests or mortgages for these let or leased objects in the last calendar year?",Wie hoch waren im Jahr 2015 Zahlungen für Tilgung und Zinsen für diese vermieteten oder verpachteten Objekte?,,"If you don't know the exact amount, please estimate!",Falls Betrag nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q36,hverm4,Euros in the last calendar year,Euro für das Jahr 2015,,,,,,,,hverm4,
soep-is,soep-is-2016-a,Base1,,Loans and Interests,Kredite und Zinsen,,,,,,,,,
soep-is,soep-is-2016-a,Q37,hkred1,Are you or is someone else in your household currently paying back loans and interest for purchases or other expenditures?,"Müssen Sie oder ein anderes Haushaltsmitglied derzeit Rückzahlungen und Zinsen für Kredite leisten, die Sie für Anschaffungen oder sonstige Ausgaben aufgenommen haben?",1+16,"Please do not include loan, mortgage or interest payments which you have already stated in previous questions.","Nicht gemeint sind hier Tilgung und Zinsen für Hypotheken oder Bauspardarlehen, die Sie vorher schon angegeben haben.",,,,,hkred1,
soep-is,soep-is-2016-a,Q38,,"How much is the monthly rate, including interests that you pay on these loans?",Wie hoch ist der monatliche Betrag der für die Rückzahlung dieser Kredite einschließlich Zinsen verwendet wird?,,"If you don't know the exact amount, please estimate!",Falls nicht genau bekannt: bitte schätzen!,,,,,,
soep-is,soep-is-2016-a,Q38,hkred2,Loan repayment (including interest payments): ... euros per month,Kredit-Rückzahlung (einschließlich Zinsen) … Euro pro Monat,,,,,,,,hkred2,
soep-is,soep-is-2016-a,Q39,hwa,Did you or another member of the household own any of the following savings or investment securities in the last calendar year?,Besaßen Sie oder andere Personen im Haushalt im Jahr 2015 eine oder mehrere Wertanlagen?,1+16,"Those include savings accounts, savings contracts for building a home, life insurances, fixed interest securities like saving bonds, mortgage bonds and federal savings bonds, other securities like stocks, funds, bonds and equity warrant, but also company assets.","Dazu zählen Sparbuch und Spargirokonto, Tagesgeldkonten, Bausparverträge, Lebensversicherungen, festverzinsliche Wertpapiere wie Sparbriefe, Pfandbriefe und Bundesschatzbriefe, andere Wertpapiere wie Aktien, Fonds, Anleihen und Optionsscheine, aber auch Betriebsvermögen.",,,,,hwa,
soep-is,soep-is-2016-a,Q40,,"How much was your total income from interest, dividends and profits from all investments in the last calendar year?","Wie hoch waren, alles in allem, die Einnahmen aus Zinsen, Dividenden, Gewinnen und Gewinnausschüttungen aus allen Ihren Wertanlagen im Jahr 2015?",,,,,,,,,
soep-is,soep-is-2016-a,Q40,hzins1,In the last calendar year ... euros,Im Jahr 2015 … Euro,,,,,,,,hzins1,
soep-is,soep-is-2016-a,Q40,hzinswn,I don't know,Weiß nicht,,,,,,,,hzins1,
soep-is,soep-is-2016-a,Q41,hzins2,Please estimate the amount according to the following categories.,Bitte schätzen Sie den Betrag anhand der folgenden Kategorien:,2020+16,Please show list 41!,Bitte Liste 41 vorlegen!,,,,,hzins2,
soep-is,soep-is-2016-a,B12,,Governmental benefits and income,Staatliche Leistungen und Einkünfte,,,,,,,,,
soep-is,soep-is-2016-a,Q42,,Did you or one of the members of your household currently receive any of the following governmental benefits?,Erhalten Sie oder ein anderes Haushaltsmitglied derzeit eine der folgenden staatlichen Leistungen?,,,,,,,,,
soep-is,soep-is-2016-a,Q42,hdkg1,Child benefit (Kindergeld),Kindergeld,1+16,,,,,,,hdgk1,
soep-is,soep-is-2016-a,Q42,hdkz1,"Supplementary child benefit (""Kindergeldzuschlag"") which is paid to low-income earners in addition to the child benefit (""Kindergeld"")","Kindergeldzuschlag, also zusätzlich zum Kindergeld beantragte Leistung für Geringverdiener ",1+16,,,,,,,hdkz1,
soep-is,soep-is-2016-a,Q42,hdbg1,childcare allowance (compensation for families whoso children attend a day-care center),"Betreuungsgeld (Ausgleich für Familien, deren Kinder keine Kindertagesstätte besuchen) ",1+16,,,,,,,hdbg1,
soep-is,soep-is-2016-a,Q42,hdag1,"Unemployment benefit II including social benefit and costs of housing (""Arbeitslosengeld II (Hartz IV) einschließlich Sozialgeld und Unterkunftskosten"")",Arbeitslosengeld II (Hartz IV) einschließlich Sozialgeld und Unterkunftskosten,1+16,,,,,,,hdag1,
soep-is,soep-is-2016-a,Q42,hdpg1,long-term care insurance benefits,Leistungen der Pflegeversicherung,1+16,,,,,,,hdpg1,
soep-is,soep-is-2016-a,Q42,hdsh1,Regular support for living costs / Support for special situations,Laufende Hilfe zum Lebensunterhalt oder Hilfe in besonderen Lebenslagen,1+16,,,,,,,hdsh1,
soep-is,soep-is-2016-a,Q42,hdgs1,"Basic income support for the elderly / those with reduced earning capacity (""Grundsicherung im Alter und bei Erwerbsminderung"")",Grundsicherung im Alter und bei Erwerbsminderung,1+16,,,,,,,hdgs1,
soep-is,soep-is-2016-a,Q42,hdwg1,housing allowance,Wohngeld (Miet und Lastenzuschuss),1+16,If not already part of accommodation expenses of unemployment benefit II / running assistance / basic income support for the elderly,Falls nicht in den Unterkunftskosten von ALG II / Laufender Hilfe / Grundsicherung im Alter enthalten,,,,,hdwg1,
soep-is,soep-is-2016-a,Q43,,How much are you or another household member currently receiving per month in child benefits (Kindergeld)? Please do not include the supplementary child benefit (Kinderzuschlag).,Wie viel Kindergeld erhalten Sie oder ein anderes Haushaltsmitglied pro Monat? Den Kinderzuschlag zählen Sie hier bitte nicht dazu.,,,,,,,,,
soep-is,soep-is-2016-a,Q43,hdkg2,Average amount per month: ...euros,Euro durchschnittlich pro Monat,,,,,,,,hdkg2,
soep-is,soep-is-2016-a,Q44,,And for how many children are you receiving child benefits (Kindergeld) for?,Und für wie viele Kinder erhalten Sie das Kindergeld?,,,,,,,,,
soep-is,soep-is-2016-a,Q44,hdkg3,children,Kinder,,,,,,,,hdkg3,
soep-is,soep-is-2016-a,Q45,,How much are you or another household member currently receiving per month in supplementary child benefits (Kinderzuschlag) in addition to child benefits (Kindergeld)?,Wie viel Kinderzuschlag erhalten Sie oder ein anderes Haushaltsmitglied pro Monat zusätzlich zum Kindergeld ?,,,,,,,,,
soep-is,soep-is-2016-a,Q45,hdkz2,Average amount per month: ...euros,Euro durchschnittlich pro Monat,,,,,,,,hdkz2,
soep-is,soep-is-2016-a,Q46,,How much are you or another household member receiving currently per month in childcare allowance (Betreuungsgeld)?,Wie viel Betreuungsgeld erhalten Sie oder ein anderes Haushaltsmitglied pro Monat?,,,,,,,,,
soep-is,soep-is-2016-a,Q46,hdbg2,Average amount per month: ...euros,Euro durchschnittlich pro Monat,,,,,,,,hdbg2,
soep-is,soep-is-2016-a,Q47,,"How much are you or another household member currently receiving per month in unemployment benefit II (Arbeitslosengeld II), including social benefit and accommodation expenses (Sozialgeld, Unterkunftskosten)?","Wie hoch ist der Betrag, den Sie oder ein anderes Haushaltsmitglied monatlich an Arbeitslosengeld II (Hartz IV) einschließlich Sozialgeld und Unterkunftskosten erhalten? ",,,,,,,,,
soep-is,soep-is-2016-a,Q47,hdag2,Average amount per month: ...euros,Euro durchschnittlich pro Monat,,,,,,,,hdag2,
soep-is,soep-is-2016-a,Q48,,How much are you or another household member receiving currently per month for long-term care insurance benefits (Leistungen der Pflegeversicherung)?,"Wie hoch ist der Betrag, den Sie oder ein anderes Haushaltsmitglied monatlich für Leistungen aus der Pflegeversicherung erhalten? ",,,,,,,,,
soep-is,soep-is-2016-a,Q48,hdpg2,Average amount per month: ...euros,Euro durchschnittlich pro Monat,,,,,,,,hdpg2,
soep-is,soep-is-2016-a,Q49,,What is the amount that you or another household member receive monthly as assistance for livelihood?,"Wie hoch ist der Betrag, den Sie oder ein anderes Haushaltsmitglied monatlich als Hilfe zum Lebensunterhalt erhalten?",,,,,,,,,
soep-is,soep-is-2016-a,Q49,hdsh2,Average amount per month: ...euros,Euro durchschnittlich pro Monat,,,,,,,,hdsh2,
soep-is,soep-is-2016-a,Q50,,How much are you or another household member currently receiving per month in basic income support for the elderly / those with reduced earning capacity (Grundsicherung im Alter oder bei Erwerbsminderung)?,Wie viel Grundsicherung im Alter oder bei Erwerbsminderung erhalten Sie oder ein anderes Haushaltsmitglied pro Monat?,,,,,,,,,
soep-is,soep-is-2016-a,Q50,hdgs2,Average amount per month: ...euros,Euro durchschnittlich pro Monat,,,,,,,,hdgs2,
soep-is,soep-is-2016-a,Q51,,How much are you or another household member receiving currently per month is housing allowance?,Wie viel Wohngeld (Miet- und Lastenzuschuss) erhalten Sie oder ein anderes Haushaltsmitglied pro Monat?,,,,,,,,,
soep-is,soep-is-2016-a,Q51,hdwg2,Average amount per month: ...euros,Euro durchschnittlich pro Monat,,,,,,,,hdwg2,
soep-is,soep-is-2016-a,Q52,,"If you take a look at the total income of all members of the household:

How much is the monthly household net income today?","Wenn man mal alle Einkünfte zusammennimmt: 

Wie hoch ist das monatliche Haushaltsnettoeinkommen aller Haushaltsmitglieder heute?",,"Please state the monthly net income, which means after deductions for taxes and social security. Please include regular income such as pensions, housing allowance, child allowance, grants for higher education support payments, etc. 

If you do not know the exact amount, please estimate the amount per month.","Bitte geben Sie den monatlichen Netto-Betrag an, also nach Abzug von Steuern und Sozialabgaben. Regelmäßige Zahlungen wie Renten, Wohngeld, Kindergeld, BAföG, Unterhaltszahlungen usw. rechnen Sie bitte dazu!

Falls nicht genau bekannt: Bitte schätzen Sie den monatlichen Betrag ",,,,,,
